"","date","sst"
"123",2011-05-02 17:00:00,26.2333333333333
"124",2011-05-03 17:00:00,25.9083333333333
"125",2011-05-04 17:00:00,25.5125
"126",2011-05-05 17:00:00,25.0541666666667
"127",2011-05-06 17:00:00,24.6875
"128",2011-05-07 17:00:00,24.1916666666667
"129",2011-05-08 17:00:00,24.3416666666667
"130",2011-05-09 17:00:00,24.5
"131",2011-05-10 17:00:00,24.6583333333333
"132",2011-05-11 17:00:00,25.2083333333333
"133",2011-05-12 17:00:00,25.1708333333333
"134",2011-05-13 17:00:00,25.2791666666667
"135",2011-05-14 17:00:00,25.45
"136",2011-05-15 17:00:00,25.6708333333333
"137",2011-05-16 17:00:00,25.425
"138",2011-05-17 17:00:00,25.5166666666667
"139",2011-05-18 17:00:00,25.5333333333333
"140",2011-05-19 17:00:00,25.7333333333333
"141",2011-05-20 17:00:00,25.575
"142",2011-05-21 17:00:00,25.5541666666667
"143",2011-05-22 17:00:00,25.5375
"144",2011-05-23 17:00:00,25.6083333333333
"145",2011-05-24 17:00:00,25.3541666666667
"146",2011-05-25 17:00:00,25.2958333333333
"147",2011-05-26 17:00:00,25.2208333333333
"148",2011-05-27 17:00:00,25.2125
"149",2011-05-28 17:00:00,25.3166666666667
"150",2011-05-29 17:00:00,25.1083333333333
"151",2011-05-30 17:00:00,25.2875
"152",2011-05-31 17:00:00,25.2333333333333
"153",2011-06-01 17:00:00,25.2041666666667
"154",2011-06-02 17:00:00,24.9166666666667
"155",2011-06-03 17:00:00,24.3458333333333
"156",2011-06-04 17:00:00,24.575
"157",2011-06-05 17:00:00,24.9208333333333
"158",2011-06-06 17:00:00,24.9916666666667
"159",2011-06-07 17:00:00,25.0625
"160",2011-06-08 17:00:00,24.9666666666667
"161",2011-06-09 17:00:00,25.0208333333333
"162",2011-06-10 17:00:00,25.0875
"163",2011-06-11 17:00:00,25.1833333333333
"164",2011-06-12 17:00:00,25.3166666666667
"165",2011-06-13 17:00:00,25.4375
"166",2011-06-14 17:00:00,25.6791666666667
"167",2011-06-15 17:00:00,25.4625
"168",2011-06-16 17:00:00,25.4625
"169",2011-06-17 17:00:00,25.45
"170",2011-06-18 17:00:00,25.4041666666667
"171",2011-06-19 17:00:00,25.1666666666667
"172",2011-06-20 17:00:00,25.3583333333333
"173",2011-06-21 17:00:00,25.5875
"174",2011-06-22 17:00:00,25.5375
"175",2011-06-23 17:00:00,25.7416666666667
"176",2011-06-24 17:00:00,25.6625
"177",2011-06-25 17:00:00,25.4083333333333
"178",2011-06-26 17:00:00,25.2791666666667
"179",2011-06-27 17:00:00,25.45
"180",2011-06-28 17:00:00,25.7
"181",2011-06-29 17:00:00,25.7083333333333
"182",2011-06-30 17:00:00,25.7458333333333
"183",2011-07-01 17:00:00,25.6041666666667
"184",2011-07-02 17:00:00,26.1208333333333
"185",2011-07-03 17:00:00,26.2416666666667
"186",2011-07-04 17:00:00,26.15
"187",2011-07-05 17:00:00,26.1416666666667
"188",2011-07-06 17:00:00,26.0541666666667
"189",2011-07-07 17:00:00,25.8625
"190",2011-07-08 17:00:00,25.8333333333333
"191",2011-07-09 17:00:00,25.8958333333333
"192",2011-07-10 17:00:00,25.7583333333333
"193",2011-07-11 17:00:00,25.9833333333333
"194",2011-07-12 17:00:00,25.9291666666667
"195",2011-07-13 17:00:00,25.9291666666667
"196",2011-07-14 17:00:00,26.2166666666667
"197",2011-07-15 17:00:00,26.2916666666667
"198",2011-07-16 17:00:00,25.8875
"199",2011-07-17 17:00:00,26.2
"200",2011-07-18 17:00:00,25.9583333333333
"201",2011-07-19 17:00:00,25.85
"202",2011-07-20 17:00:00,25.5291666666667
"203",2011-07-21 17:00:00,25.5625
"204",2011-07-22 17:00:00,25.525
"205",2011-07-23 17:00:00,25.8625
"206",2011-07-24 17:00:00,26.0625
"207",2011-07-25 17:00:00,26.3708333333333
"208",2011-07-26 17:00:00,26.3666666666667
"209",2011-07-27 17:00:00,25.7291666666667
"210",2011-07-28 17:00:00,25.8083333333333
"211",2011-07-29 17:00:00,26.2125
"212",2011-07-30 17:00:00,25.9083333333333
"213",2011-07-31 17:00:00,25.6625
"214",2011-08-01 17:00:00,26.0958333333333
"215",2011-08-02 17:00:00,26.3208333333333
"216",2011-08-03 17:00:00,26.1125
